151610,1160,0,Senior Communications Technician
102325,2310,0,Information Services Programming Supervisor
102710,2220,0,Senior Geographic Information Systems (GIS) Analyst
100245,,1,BINGO AUDITOR II
100630,,1,Fiscal Unit Manager
173350,7090,0,Chief of Operations
330080,2360,0,Environmental Services Director
100510,1190,0,Fixed Assets Manager
893,,1,SUMMER FOOD PROG FOOD CLERK
3322,,1,EMS UNIT COMMANDER
170105,7201,0,Firefighter
1711,,1,ASSISTANT PARKING GARAGE MANAGER
105381,1050,0,Teacher Aide (9.5 months)
173615,7235,0,Hazardous Materials Officer
320210,2230,0,Assistant Parish Attorney
450150,,1,COUNCIL AIDES
183115,1160,0,Airport Police/ARFF Officer
105465,,1,Bus Monitor
106115,2220,0,Building Contract Specialist
101570,2290,0,Assistant Urban Development Director
151120,,0,Tradesworker III
182118,1200,0,Deputy Constable - Lieutenant
121205,,1,LEGAL INVESTIGATOR I
105587,2240,0,Juvenile Probation Manager
800705,,1,CLERK III (REGISTRAR OF VOTERS)
151530,1140,0,Pump Mechanic I
110805,,1,JUDICIAL ASSISTANT I
400230,,1,DRUG SCREENING TECH (CONTRACT)
8050,,1,CENTROPLEX SUPER
800911,,1,SUMMER YOUTH E & T TECH I
109255,2220,0,Complaint Manager
100550,2250,0,Police Business Manager
2544,,1,CLERK STENOGRAPHER II
300085,2300,0,Assistant Executive Director/Downtown Development District
107644,1160,0,Code Enforcement Officer III
184116,1120,0,Animal Control Officer I
105095,1140,0,Social Services Coordinator
350045,,1,ASSISTANT TO THE EMS ADMINISTRATOR
105360,1050,0,Substitute Teacher Aide
6033,,1,SPRAY TRUCK SERVICER I
300062,2310,0,Assistant Council Administrator/Treasurer
800890,,1,INTAKE COUNSELOR
123325,,0,Telecommunications Radio System Coordinator
124265,1170,0,Detention Facility Shift Supervisor
151425,,1,PUBLIC WORKS SUPERVISOR III
5135,3020,0,Police Fingerprint Technician II
850909,,1,JUST OF /THE PEA
105137,2170,0,Senior Probation Officer
111110,,1,DATA ENTRY OPERATOR II
120227,2230,0,EMS Public Service Coordinator
107215,2230,0,Wastewater Inspections Coordinator
3320,,1,EMT INTERMEDIATE
120225,1251,0,EMS Shift Supervisor
1709,,1,RISK & INSURANCE MANAGER
105400,,1,EMPLOYMENT & TRAINING TECH III
105198,2220,0,Court Services Coordinator
120490,,0,Training & Exercise Specialist
100100,2210,0,Accountant
105665,1160,0,Senior Program Specialist
113110,1080,0,Stock Clerk II
108275,2150,0,Air Service Coordinator
460405,,0,Pest Control Worker
120816,2250,0,Emergency Preparedness Chief of Operations
300104,1120,0,Family Service Worker
110620,1110,0,Administrative Specialist I
171125,7130,0,Fire Communications Officer III
108540,2180,0,Executive Assistant
2300,,1,LIBRARY PAGE
151730,,0,Airport Maintenance Supervisor
107400,1200,0,Plans Analyst III
105379,,1,DIR OF OFFICE OF SOCIAL SERVS
105320,,0,Senior Housing Program Specialist
300020,,1,CITIZENS SERVICE DIRECTOR
120410,2205,0,Entomologist
100750,2330,0,Assistant Finance Director
101160,2230,0,Landscape Architect
107520,1140,0,Senior Housing Inspector
3034,,1,DETENTION ATTENDANT I
800703,,1,NBR COMM CENT DAY CAMP C (30 HRS./W
105585,2210,0,Senior Juvenile Probation Counselor
105705,2210,0,Data Coordinator
800909,,1,EMPLOYMENT & TRAINING TECHNICIAN II
1339,,1,ENGINEERING AIDE VI
100548,2220,0,Assistant Police Business Manager
107642,1140,0,Code Enforcement Officer II
123550,2270,0,EBRP Communications District Manager
104216,1180,0,Library Technician III (20 hrs)
184114,1140,0,Humane Enforcement Officer
141105,,0,Tire Service Worker
151650,,0,Field Pump Maintenance Supervisor
7028,,1,FIRE PREV CHIEF
110132,1090,0,Senior Clerical Specialist
300060,,1,ASSISTANT COUNCIL ADMINISTRATOR
100405,2170,0,Revenue Supervisor
123527,2260,0,Telecommunications Chief of Operations
100670,2310,0,Assistant Public Works Director of Management/Finance
111720,,1,SERVICE FEE SUPERVISOR
2340,,1,PUBLIC RELATIONS SPECIALIST
120101,,1,CHILD CARE NURSE
260,,1,ATTORNEY II 20-30
2256,,1,COMPUTER OPERATOR I
107440,2230,0,Chief Plans Analyst
120835,,1,EMERG PREP MEDICAL RESPONSE MANAGER
300001,,1,LEGISLATIVE ASSISTANT
110170,,1,CLERK STENOGRAPHER III
120450,,0,All Hazards Coordinator
107621,,0,Construction Combination Insp II
500005,8332,0,Mayor-President (Term 2017-2020)
111108,1090,0,Fiscal Specialist
103545,2280,0,Human Resources Division Manager
151015,1080,0,Sign Fabricator
120715,1165,0,Pest Control Inspector III
102115,1150,0,Computer Operator III
108765,,1,QUALITY MANAGER
400245,,1,MEDICAL RECORDS CLERK
2319,,1,LIBRARY TECHNICIAN I (1/2 TIME)
105398,1140,0,Senior Career Development Specialist
102321,2280,0,Information Services Project Manager
173140,7019,0,Secretary to the Fire Chief
100710,,1,RETIREMENT BENEFITS SPECIALIST
100300,,1,BUDGET ANALYST TRAINEE
173815,,1,ASSIST PLANNING & RESEARCH OFFICER
1032,,1,ACCOUNTANT I
107745,,1,DEPUTY BUILDING OFFICIAL
1970,,1,INTAKE SUPERVISOR
800928,,1,ACCT CONTRACT
202178,,1,COURT ADMINISTRATOR/JUVENILE COURT
202180,,1,COURT ADMINISTRATOR FOR FAMILY COUR
310092,2340,0,Human Resources Director
110090,1070,0,Clerical Specialist
114105,,1,PBX OPERATOR
3379,,1,ANIMAL CONTROL OFFICER
5110,3110,0,Police Supply Officer
141208,1145,0,Spray Systems Servicer
151585,,1,WASTEWATER SERVICE INSPECTOR II
1421,,1,HOUSING INSPECTOR I
800701,,1,NBR COMM CENT DAY CAMP C (35 HRS./)
75,,1,DEPUTY DIRECTOR OF CENTROPLEX
100605,2280,0,Airport Business Manager
800907,,1,CLERK TYPIST III
101543,,0,Chief Operations Engineer
184112,,0,Animal Adoption Specialist
550920,9999,0,Judge of the City Court (Term 2013-2018)
5030,3180,0,Deputy Chief of Police
141715,1140,0,"Air Condition, Heating & Mechanical Equipment Mechanic"
110130,,1,CLERK TYPIST I
3009,,1,CUSTODIAL WORKER I
109253,1160,0,Complaint Specialist
107640,1130,0,Code Enforcement Officer I
123405,1211,0,Emergency Communications Assistant Shift Supervisor
105560,2180,0,Social Services Information Analyst
9047,,1,A E O III
5150,,1,POLICE LEGAL ADVISOR
151505,1090,0,Treatment Plant Operator Trainee
104214,1180,0,Library Technician III
100260,2180,0,Crime Statistician
7026,,1,ASST FR PREV CH
201200,,1,ASSISTANT TO THE CORONER
109577,,1,DEPUTY FACILITIES MANAGER
173630,7060,0,Assistant Chief of Hazardous Materials
3335,,1,EMT TRAINING OFFICER
120305,,1,ASSISTANT TO THE CORONER
1520,,1,ASSISTANT TO THE PARISH ATTORNEY
105480,,1,LEO S. BUTLER COMMUNITY CENTER DIR.
108700,,1,ASSISTANT TO DIR OF ABC/GAMING ENF.
400123,,1,ADMINISTRATIVE SPECIALIST I
151625,,1,TRAFFIC SIGNAL INSTALLER
114330,2180,0,Public Relations Coordinator
100645,2260,0,Library Facilities & Security Manager
2317,,1,LIBRARY TECHNICIAN II
360010,2340,0,Library Director
110435,1130,0,Senior Legal Specialist
5129,3175,0,Police Forensic Scientist
102319,2280,0,Information Services Operations Supervisor
102113,1131,0,Computer Operator II (42 hrs)
151545,,1,PUMP MAINTENANCE SUPERVISOR
105600,2280,0,Executive Program Administrator
107743,2250,0,Deputy Building Official
151604,1140,0,Plant Instrument Technician Trainee
330015,,1,PROFESSIONAL ENGINEER II=(UNCL)
300098,,1,PHYSICIAN EXECUTIVE ASSISTANT
300100,,1,JUDICIAL ASSISTANT I
1825,,1,PERSONNEL ANALYST II
420,3200,0,Police Chief
5108,3121,0,Police Communications Officer II (42 hrs)
105520,1090,0,Teacher Advanced
105110,1150,0,Probation Officer
120610,,1,KENNEL SUPERVISOR
120200,1151,0,EMT Basic
350060,2335,0,Director of Mosquito & Rodent Control
101215,1140,0,Engineering Aide II
101625,2250,0,Planning Manager
114225,1140,0,Police Evidence Technician
6048,,1,A/C&H MECH M TRN
170160,7080,0,Chief Fire Investigator
105377,,1,ASSISTANT HEAD START COORDINATOR
400079,,0,Paramedic Cadet (Contract)
320206,2300,0,Retirement Special Counsel
310130,2310,0,Urban Development Director
310010,,1,DIRECTOR OF JTPA
124135,1050,0,Substitute Building Attendant
2214,,1,DUPLICATING EQUIPMENT OPERATOR II
104212,,1,LIBRARY TECHNICIAN II (1/2TIME)
184110,,1,KENNEL SUPERVISOR
105150,2230,0,Chief of Probation
7108,,1,CHF FR COMMS OFFCR
300260,2320,0,Retirement Administrator
110128,1090,1,Clerical Specialist III
120240,2270,0,Chief EMS Operations Officer
330055,2250,0,Vehicle & Equipment Maintenance Manager
5005,3090,0,Police Officer
300140,2190,0,Community Service Center Manager
110105,,1,CLERK I
151095,1110,0,Senior Trades Technician
350016,2340,0,Director of Mayor's Office of Homeland Security & Emergency Preparedness
151360,1190,0,Electrical & Instrument Supervisor
151215,1140,0,Carpenter
310050,2330,0,Director of Human Development & Services
8084,,1,PUMP MECHANIC I
100115,,1,Accountant III
108555,2160,0,Assistant Recycling Manager
160210,,1,AUTOMOTIVE ATTENDANT II
5127,3070,0,Crime Intelligence Analyst
113125,1100,0,Senior Stock Clerk
105129,1200,0,Senior Juvenile Probation Officer/POST Certified
173220,7060,0,Assistant Chief Training Officer
800922,,1,EDUCATION SUPERVISOR
300180,2230,0,Recast Program Manager
120280,2260,0,EMS Planning & Research Manager
107415,,1,RESIDENTIAL PLANS ANALYST II
120545,2290,0,Sanitation Manager
120425,2160,0,Wastewater Certification Instructor
105720,2240,0,Quality Assurance Manager - Ryan White
101175,2260,0,Architect
5106,3020,0,Police Criminal Information Specialist I
112105,,1,CASHIER
946,,1,** UNKNOWN  JOB CODE **
101440,2290,0,Professional Engineer III
151520,,0,Treatment Plant Operator III
170120,7235,0,District Fire Chief
300075,,1,EXECUTIVE DIRECTOR OF CENTROPLEX
183130,1200,0,Airport Police/ARFF Lieutenant
151377,1100,0,Maintenance Worker III
106130,2150,0,Legal Assistant
141650,,1,PRISON LOCKSMITH
151400,,0,Assistant Public Works Director of Maintenance
111735,1080,0,Parking Garage Attendant II
104315,2250,0,Librarian III
103211,2250,0,Senior Human Resources Analyst
100155,2240,0,Senior Financial Analyst
500140,,1,CORONER
8065,,1,PW SUPVR 111
320120,,1,CHIEF LEGAL INVESTIGATOR
100420,2310,0,Revenue Manager
101600,2270,0,Planning Project Coordinator
113430,2190,0,Inventory & Supply Manager
102130,1180,0,Computer Room Supervisor
1621,,1,BIOLOGIST I
105148,,0,Special Programs Supervisor
109270,1120,0,311 Call Center Representative
800880,,0,Summer Youth Employement and Education Counselor
105375,,1,HEAD START EDUCATION SUPERVISOR
300258,2300,0,Assistant Retirement Administrator
320204,2300,0,Senior Special Assistant Parish Attorney/Airport Legal Counsel
400260,,1,UTILITY CLERK (CONTRACT)
141122,1140,0,Automotive Service Writer
330030,,0,Public Works Director
310008,2250,0,Program Administrator - WIOA
300115,,1,"DR MARTIN LUTHER KING, JR. COM C DR"
1478,,1,BUILDING INSPECTOR II
151213,,0,Building Maintenance Plumber
105640,1090,0,Family Advocate
101110,,1,LANDSCAPE/ARCHITECTURAL DESIGN DRAF
120730,1155,0,Mosquito Control Specialist
114120,1110,0,Surveillance-System Monitor
101480,,1,ASSISTANT CHIEF ENGINEER
102313,2220,0,Information Services Server Analyst
8044,,1,PLANT ELECTRICIAN
320160,2330,0,Clerk of City Court/Judicial Administrator
1600,,1,LIBRARIAN I
5125,3060,0,Police Automotive Motorcycle Mechanic
173830,7095,0,Fire Chief
105127,,1,Senior Juvenile Probation Officer
109840,2220,0,Property & Development Coordinator
106330,2180,0,Claims Adjuster
310048,2310,0,Assistant Director of Human Development & Services
100090,1150,0,Accounting Associate I
107760,1150,0,Neighborhood Improvement Specialist
800920,,1,HEAD TEACHER
105680,2180,0,Community Outreach Coordinator
8000,,1,UTILITY WKR I
100113,,1,Accountant II (29 hrs)
171115,7120,0,Fire Communications Officer I
120770,2270,0,Prison Health Care Manager
105310,,0,Housing Program Specialist
105537,2230,0,Program Coordinator
106248,2220,0,Senior Purchasing Analyst
800800,,0,WIA Summer Employment Worker
101415,,1,SENIOR ENGINEER IN TRAINING
3251,,1,LEGAL INVESTIGATOR I
114425,,1,ADVERTISING & PROM SERVICES COORD
7003,,1,FIRE CAPTAIN
108450,,1,ASSIST TO DIRECTOR OF CENTROPLEX
105394,1120,0,Career Development Specialist (5 months)
151375,1080,0,Maintenance Worker II
300035,2280,0,Public Information Officer
123540,2220,0,Communications System Manager
100765,2310,0,Service Fee Manager
7102,,1,FR COMM OFFC II
105190,2220,0,Pretrial Coordinator
800960,,1,VACATION INVESTIGATOR
300300,1110,0,Administration Specialist I (Job Share)
151640,2210,0,Traffic Signal Supervisor
121218,2290,0,"Director, Alcoholic Beverage Control/Gaming Enforcement"
111325,1130,0,Mail Room Supervisor
184127,,0,Veterinary Technician
124131,1050,0,Building Attendant (9.5 months)
112225,,1,PARKING METER COLLECTOR
105350,1050,0,Outreach Worker I
110145,,1,CLERK TYPIST IV
120440,2230,0,Wastewater Laboratory Supervisor
113428,1140,0,Airport Supply Manager
120705,1125,0,Pest Control Inspector I
108330,,1,RETIRE ADMIN & INVESTMENT COORDINAT
107,,1,DIRECTOR OF HUMAN SERVICES
151255,1140,0,Plant Electrician Trainee
310105,2280,0,Chief Service Officer
106250,,0,Assistant Purchasing Director
370200,,1,Special Assistant to Parish Attorney (Job Share)
101621,2290,0,Infrastructure Protection Coordinator
101108,2220,0,Intern Architect
160105,1040,0,Laborer
2309,,1,RECEPTIONIST
105373,2170,0,Nutrition Supervisor
100700,2240,0,Senior Retirement Analyst
173115,7235,0,Fire Safety Officer
111630,,1,RETIREMENT BENEFITS COORDINATOR
141120,1150,0,Senior Automotive Mechanic
3104,,1,ASSISTANT FIRE CHIEF (BROWNSFIELD)
111205,,1,ACCOUNTING CLERKI
105655,1140,0,Police Victim Advocate
3148,,1,FIRE CHIEF/ST GEORGE VFD
120745,2295,0,Assistant Director of Mosquito & Rodent Control
107310,,1,SAFETY INSPECTOR
170175,7060,0,Assistant Fire Prevention Chief
105230,,0,Housing Program Manager
300092,,1,DEPUTY CORONER
800962,,1,ASST DIRECTOR OF DOWNTOWN DEV DST
103840,2310,0,Assistant Human Resources Director
120320,,1,SENIOR MEDICAL INVESTIGATOR
7121,,1,FR COMM SUPT
8042,,1,PAINTER
104105,1050,0,Library Page (20 hrs)
105495,1120,0,Family Service Worker
310145,2340,0,Director of Information Services
550916,8026,0,Councilmember (Term 2017-2020)
1146,,1,RIGHT-OF-WAY AGENT
110450,2180,0,Chief Deputy Clerk of City Court
100210,,1,AUDITOR II
104210,1170,0,Library Technician II
101617,,1,ASSISTANT PLANNING DIRECTOR
151560,2230,0,Wastewater Treatment Plant Supervisor
300010,2190,0,Secretary to the Chief Administrative Officer
320242,,0,Assistant Director of Juvenile Services
5020,3160,0,Police Captain
113325,1130,0,Grants Property Manager
110120,,1,CLERK IV
120768,2160,0,Assistant to the Prison Health Care Manager
1125,,1,CLAIMS ADJUSTER
124255,,1,DETENTION ATTENDANT II
106225,,1,BUYER I
113121,1100,0,Senior Stock Clerk (20 hrs)
102330,2290,0,Information Services Database Manager
107615,,0,Code Enforcement Specialist
120764,2230,0,Assistant Nursing Services Director
105535,,0,Assistant Chief WIA Administrator
105470,,1,School Crossing Guard
120625,,1,ANIMAL CONTROL OFFICER
300111,,1,"ASST TO THE DIR OF DR MLK,JR COM CT"
7001,,1,FIREFIGHTER
110425,,1,PUBLIC RELATIONS CLERK
1495,,1,BUILDING OFFICIAL
151270,1180,0,Senior Trades Specialist
151600,,1,WASTEWATER COLLECTIONS PROJECTS MGR
108610,2200,0,Public Works Employee Relations Analyst
121216,,1,ASSISTANT DIR OF GAMING ENFORCEMENT
151535,1160,0,Pump Mechanic II
800716,,1,CLERK II (P/T) REG OF VOTERS
104450,2310,0,Assistant Library Director
114507,,1,DUPLICATING EQUIPMENT OPERATOR
460126,,1,JAIL DENTIST
102700,2280,0,Geographic Information Systems (GIS) Manager
3367,,1,REGISTERED NURSE II
800981,,1,FIREFIGHTER
410,,1,FIRE CHIEF
100620,2240,0,Central Garage Business Officer
105510,2230,0,Assistant Program Administrator - Head Start
330070,2330,0,Development Director
350050,2340,0,Emergency Medical Services Administrator
5104,3130,0,Police Communications Supervisor
101615,2220,0,Planner III
107655,2310,0,Code Enforcement Manager
300008,,1,Clerical Specialist III (Uncl)
105575,1170,0,Juvenile Probation Counselor I
320196,,1,ATTORNEY II (40 HRS./WK.)
105371,,1,HEAD TEACHER
400010,,1,Tutor (Leo S. Butler)
300012,2280,0,Executive Assistant to the Mayor-President
151575,1110,0,Wastewater Service Inspector
320200,2290,0,Special Assistant Parish Attorney
400275,,1,EMT-Paramedic (Contract)
151110,,0,Tradesworker I
151371,1060,0,Maintenance Worker I (24 hrs)
800695,,0,MLK Center Summer Camp Worker
110118,1080,1,Clerical Specialist II
310065,2180,0,Community Outreach Coordinator
330045,,0,Urban Transportation Coordinator (uncl.)
100130,2310,0,Accounting Manager
300130,1120,0,Assistant to the Community Service Center Manager
109245,2310,0,Assistant Public Works Director of Workforce Development
120110,,1,REGISTERED NURSE II
330110,2360,0,Transportation & Drainage Director
106223,2220,0,Senior Right-of-Way Agent
102128,2240,0,Information Services Network Administrator
109710,,1,ASST TO THE DIRECTOR OF AVIATION
4002,,1,TREE TRIMMER I
114135,,1,RECEPTIONIST
7020,,1,FIRE INSP I
103,,1,YOUTH COORDINATOR
800878,,1,SUMMER YOUTH PROGRAM SUPERVISOR
105672,1110,0,Intake Specialist
151558,,1,WASTEWATER PROJECTS SPECIALIST
100105,,1,ACCOUNTANT I
172215,7035,0,Fire Apparatus Technician
800935,,1,DIR OF COMM CNTRS
170135,7035,0,Fire Inspector II
300109,,1,DELMONT COMMUNITY SERV CNT DIRECTOR
110305,,1,LEGAL SECRETARY
184140,,0,Director of Animal Control
108225,,1,CENTROPLEX SALES MANAGER
300170,2260,0,Performance Partnership Pilot (P3) Program Manager
105676,2140,0,Content Area Specialist (9.5 months)
120150,2220,0,RN-Medical Review Program Specialist
120766,2260,0,Nursing Services Director
105325,,0,Housing Program Officer
124253,1140,0,Juvenile Detention Officer II
101165,2310,0,Parishwide Landscape Manager
151415,,1,PUBLIC WORKS SUPERVISOR I
101430,2260,0,Professional Engineer I
801000,,1,S.Y./SENIOR FISCAL SPECIALIST
170110,7210,0,Fire Equipment Operator
8080,,1,TRMNT PLT OP I
105386,2240,0,Quality Assurance Manager - Head Start
111100,,1,Fiscal Clerk
460124,,1,JAIL PHYSICIAN
2574,,1,LEGAL SECRETARY
121210,,1,LEGAL INVESTIGATOR II
120215,1211,0,EMS Unit Commander
3365,,1,REGISTERED NURSE I
3308,,1,EMS COMMUNICATIONS OFFICER I
151390,1120,0,Maintenance Worker Supervisor I
105390,,1,EMPLOYMENT & TRAINING TECHNICIAN I
104305,2200,0,Librarian I
300031,2340,0,Assistant Chief Administrative Officer
100410,,1,REVENUE AUDITOR
106328,,1,Risk Technician
350048,2310,0,Assistant Emergency Medical Services Administrator
101230,2220,0,Floodplain Manager
109260,2200,0,311 Call Center Manager
405600,,0,Community Resource Officer
3573,,1,AIRPORT POLICE/ARFF OFFICER
1493,,1,ASSISTANT BUILDING OFFICIAL
151598,2290,0,Wastewater Asset Manager
101495,,1,ASSIST PUBLIC WORKS DIRECTOR
800714,,1,CONFIDENTIAL ASSISTANT/REG OF VOTER
7325,,1,CHIEF OF OPERATIONS
114505,,1,DUPLICATING EQUIPMENT OPERATOR I
800979,,1,FIRE FGT/EQ OPR
106450,2250,0,Risk Management Project Coordinator
5102,3120,0,Police Communications Officer II
151720,,1,AIRPORT MAINTENANCE WORKER II
105104,,1,SOCIAL SERVICE COORDINATOR III
100740,2220,0,Assistant Financial Projects Coordinator
320198,2180,0,Attorney B
109325,1140,0,Assistant Parking Garage Manager
3144,,1,FIRE RECORDS CLERK (ST. GEORGE)
400073,,0,COE/CHE Student Worker
101535,,0,Chief Design Engineer
1329,,1,ENGINEERING AIDE IV
300050,2320,0,Assistant Director of Information Services
100780,2230,0,Assistant EMS Business Manager
111710,,1,SERVICE FEE CLERK
124251,1120,0,Juvenile Detention Officer I (20 hrs)
151005,,1,Utility Worker I
124108,,1,CUSTODIAN (20 HRS./WK.)
7201,,1,BLDG SERV CH
2572,,1,LEGAL STENOGRAPHER II
102105,1110,0,Computer Operator I
120213,1171,0,Advanced EMT
173130,7035,0,Fire Services and Supply Technician
111220,,1,COMPLAINT SERVICE CLERK
124230,1080,0,Kitchen Supervisor
800712,,1,CHIEF DEPUTY REGISTRAR OF VOTERS
300090,2360,0,Executive Director/Downtown Development District
104103,1050,0,Library Page (10 hrs)
940,,1,** UNKNOWN  JOB CODE **
110465,2230,0,Director of Criminal/Traffic Division
109323,1130,0,Parking Garage Supervisor
102145,1190,0,Telecommunications Technician
800895,,1,SITE MONITOR
205165,,1,SUPERVISOR OF VOLUNTEER SERVICES
3142,,1,FIRE INSPECTOR II (ST. GEORGE)
400071,,0,High School Student Intern/Contract
310061,2240,0,Federal & State Grants Coordinator
105693,2190,0,Community Planner II
2000,,1,PARKING METER COLLECTOR
101533,2330,0,Chief of Engineering & Technology/Wastewater
124270,2210,0,Detention Facility Superintendent
103205,,1,PERSONNEL ANALYST I
120375,2180,0,Crime Laboratory Technician
107630,,0,Chief Construction Combination Inspector
105550,,0,Chief Social Services Officer
120232,2260,0,EMS Public Education Manager
3325,,1,EMS SHIFT SUPERVISOR
108425,2140,0,Operations Manager
100309,2210,0,Budget Analyst
106345,,1,CHIEF CLAIMS ADJUSTER
151350,1190,0,Mechanical Operations Supervisor
320236,2310,0,Director of Litigation & Risk Management
151615,,1,RADIO SHOP SUPERVISOR
102715,2250,0,Geographic Information Systems (GIS) Coordinator
100635,2240,0,Assistant Library Business Manager
120415,,1,BIOLOGIST
105590,2260,0,Licensed Clinical Social Worker
120211,1201,0,Relief EMT Paramedic
151594,1191,0,Supervisory Control & Data Acquisition (SCADA) Operator
800710,,1,REGISTRAR OF VOTERS
123555,2180,0,Communications Database Manager
1081,,1,BUDGET ANALYST II
