3357,1974-07-21,F,63
4499,1949-09-28,F,31
808,1983-11-28,M,31
1950,1949-07-06,M,26
3826,1941-03-08,M,33
4968,1958-05-26,M,50
6844,1991-09-05,F,53
2419,1974-06-23,F,1
1277,1951-04-07,M,70
2888,1998-09-09,F,1
4295,1980-03-16,M,18
339,1986-07-30,M,1
1746,1979-09-10,F,11
5233,1987-10-30,M,66
4764,1999-10-15,M,54
2684,1973-02-11,F,74
2215,1945-01-29,M,10
135,1958-09-10,F,6
4560,1983-10-20,M,9
3153,1944-06-17,M,26
2011,1945-11-18,F,46
604,1985-07-31,F,1
2480,1996-12-08,F,46
3622,1958-04-17,F,66
2949,1963-09-25,M,14
1073,1944-04-10,M,34
400,1953-12-27,M,1
4091,2002-09-07,F,29
3418,1983-08-07,F,70
1542,1939-12-08,M,31
7843,1986-05-11,M,6
12003,1996-06-23,M,74
3214,1942-05-12,M,71
3887,1940-01-17,M,67
665,1952-04-05,F,62
1338,2003-07-26,M,56
9250,1983-01-14,M,1
1807,1955-06-30,M,47
3683,1997-02-22,F,74
2276,1952-04-27,F,44
1134,1979-10-01,M,37
2745,1959-08-07,F,54
4152,1947-06-07,M,73
196,1947-06-25,F,74
1603,1988-08-27,M,26
4621,1966-02-10,M,54
2072,1964-02-09,F,75
3010,1980-01-12,M,62
11126,1985-01-22,F,1
461,1990-08-13,F,68
3948,1999-05-23,F,44
3479,1953-09-19,F,1
4417,1996-04-24,M,1
930,1979-08-25,F,68
7435,1977-04-16,F,67
3275,1944-09-19,F,26
1868,2000-02-16,M,60
11860,1945-08-30,F,70
4886,1999-12-09,M,23
1195,1959-01-22,F,39
2337,1937-04-09,F,12
4213,1945-06-27,F,64
2806,1975-07-01,F,58
1664,1938-11-10,F,64
257,1962-11-04,F,22
4682,1973-08-11,M,1
726,1955-02-13,M,16
2133,1941-11-28,F,53
2602,1986-08-20,F,37
53,1997-05-05,M,64
3071,1987-02-23,F,38
4478,1972-05-14,F,74
522,1976-03-04,F,1
2398,1975-08-25,F,71
3540,1956-08-04,M,51
2867,1980-01-23,F,1
991,1961-06-27,M,32
318,1963-04-02,F,15
4009,1986-06-29,M,4
3336,1971-05-30,F,64
1460,1953-03-13,F,23
787,1967-12-08,M,3
1929,1975-08-15,F,65
1256,1975-11-13,F,46
3805,1962-12-20,M,68
12859,1996-05-21,F,1
4274,1957-05-24,F,70
3132,1995-03-24,F,1
1725,1979-01-18,F,76
3601,1958-08-03,M,19
4743,1976-09-25,M,61
6619,1963-12-18,F,43
2194,1981-08-22,F,50
1052,1984-03-11,M,56
5212,1966-10-12,F,72
4070,1979-05-23,F,68
2663,1996-10-01,M,8
1521,1999-10-10,M,5
114,1989-06-24,F,74
4539,1962-12-12,M,55
583,1985-01-01,F,75
1990,1963-11-25,M,50
2459,1994-07-22,F,20
9433,1965-03-22,F,72
2928,1952-03-02,M,38
4335,1944-12-25,F,54
379,2003-10-13,F,50
1786,1954-06-25,F,63
3397,1994-06-08,F,24
4804,1950-02-07,F,51
3866,1997-07-03,F,75
2255,1943-08-24,F,50
1317,1965-05-18,M,67
5273,1979-01-10,M,39
3662,1951-09-22,M,27
2724,1995-03-01,M,35
1113,1996-08-20,M,11
175,1980-07-13,M,31
4131,1996-06-02,M,48
3193,1970-02-22,F,28
1582,1954-02-14,M,54
644,1981-04-23,F,35
4600,1987-03-13,M,70
10636,1991-08-03,M,64
2051,1938-12-07,F,74
11105,1977-02-01,F,70
2520,1964-07-30,M,62
2989,1969-02-01,F,17
2316,1990-03-25,M,1
11574,1964-04-20,F,1
5334,1955-12-29,M,48
440,1990-07-07,F,15
2785,1982-07-29,M,22
3458,1973-06-30,M,33
236,1981-09-01,M,70
909,1995-09-07,M,23
3254,1950-02-13,M,1
3927,1968-02-23,F,61
705,1958-12-10,M,19
1378,1961-11-25,F,74
3723,1988-09-01,M,18
4396,1994-11-07,F,63
1174,1990-03-13,F,29
1847,1999-01-30,F,52
13246,1962-01-13,F,46
6272,1962-10-10,M,1
3519,1969-12-15,M,74
12308,1998-11-29,M,64
970,1977-03-29,M,36
4192,1951-11-21,M,72
9555,1967-05-15,F,13
1643,1996-04-17,F,39
3988,1994-09-04,F,53
4661,1964-05-11,F,1
1439,1994-09-10,M,29
2112,1947-09-15,M,21
4457,1963-01-17,M,1
2581,1973-11-19,F,52
1908,1940-01-17,M,33
32,2000-07-28,M,52
2377,1970-11-17,M,49
3050,1987-07-31,F,6
9820,1988-01-21,F,59
501,1957-10-28,M,62
4253,1956-05-19,F,16
5395,1982-06-01,M,45
4722,1992-01-28,M,8
2846,1989-03-17,F,1
2173,1971-12-17,F,56
297,1944-03-15,F,65
2642,1993-09-04,M,22
3315,1954-06-21,M,24
93,1945-02-16,M,3
766,1946-07-03,F,1
3111,1944-02-07,F,54
3784,1994-11-08,M,1
562,1995-09-22,F,49
1235,1999-07-12,F,23
1031,1988-12-11,F,2
1704,1934-10-03,F,50
2907,1952-09-22,F,5
8678,1982-07-12,F,49
3376,1965-01-19,F,11
3580,1949-04-27,F,6
827,1985-09-04,F,10
9616,1982-09-19,M,74
3845,1979-05-09,M,1
4049,1965-09-13,M,4
1296,1979-08-01,F,55
1500,2001-12-12,M,1
4314,1945-05-24,F,58
4518,1972-04-04,F,39
1765,1995-08-03,M,9
1969,1946-08-26,F,53
12695,1999-03-16,M,68
2438,1966-09-19,F,52
4579,1959-07-01,F,74
358,1979-06-26,F,7
2030,2000-08-04,F,5
10350,1981-09-14,F,29
2499,1964-08-04,M,13
4783,1998-10-16,F,31
5517,1984-03-13,M,57
2703,1993-03-12,F,2
2968,1982-08-24,M,40
154,1953-08-27,M,74
419,1990-10-07,F,64
3172,1971-12-23,M,64
888,1993-10-26,M,28
623,1945-09-04,M,24
7862,1985-10-17,M,74
3641,1999-02-01,F,75
5313,1967-01-16,F,71
1092,1982-07-20,F,41
3233,2000-11-30,M,1
1561,1943-09-16,F,1
684,1996-04-10,F,3
3437,1979-08-08,F,30
3702,1972-11-27,M,76
3906,1956-12-23,M,64
1153,2000-11-15,F,70
6924,1987-08-23,M,17
4171,2000-05-18,M,1
1826,1957-09-12,M,13
1622,1970-10-12,M,52
2295,1959-02-28,F,22
13694,1996-01-20,F,1
215,1987-09-24,M,71
3967,1980-09-26,F,18
12756,1969-01-21,F,22
1418,1994-06-16,F,41
4640,1976-05-07,F,75
4436,1940-04-28,M,27
2091,1948-01-17,F,48
1887,1946-07-15,M,54
2560,1994-06-20,F,70
2356,1950-07-10,M,52
11,1970-08-22,F,57
5374,1967-11-26,M,63
3029,1990-05-08,M,43
2825,1978-03-29,M,65
480,1966-01-24,F,11
276,1977-06-11,M,1
3498,1958-04-01,M,77
2621,1976-05-09,M,51
949,1996-07-27,M,3
72,1943-01-13,M,47
13490,1989-05-25,F,18
3090,1988-11-17,M,32
8392,1986-05-08,F,36
541,1947-03-09,F,19
3294,1977-03-08,M,52
3559,1959-10-23,F,57
745,1986-02-14,F,52
1010,1975-08-16,M,33
3763,1997-08-12,F,38
4028,1990-08-08,M,16
1214,1960-11-15,M,61
1479,1976-06-22,M,1
4232,1991-02-15,M,70
3824,1991-01-07,M,41
1683,1971-12-24,F,15
1275,1971-10-10,F,1
4701,1961-06-28,M,22
4293,1979-12-16,F,4
2152,1949-09-07,F,17
7311,1969-05-18,M,56
12144,2000-11-23,M,2
1744,1989-12-28,F,50
4497,1984-09-14,F,10
4762,1991-02-13,F,76
1948,1959-02-19,F,71
2213,1988-11-07,M,3
2417,1958-06-21,F,48
2682,1995-01-14,M,45
2886,1978-10-03,M,1
4558,1948-09-27,M,44
337,1977-05-08,M,39
7576,1982-07-10,M,38
3355,1973-01-15,M,38
2478,1960-05-24,F,48
806,2000-04-22,M,60
2947,1977-05-18,F,19
10798,2000-03-23,F,1
5965,1971-04-10,M,50
11267,1956-08-26,F,9
398,1945-03-26,F,61
3151,1971-07-27,F,1
3416,1998-06-01,M,35
602,1985-01-16,F,56
1336,1982-11-04,M,1
3620,1957-09-14,M,21
5761,1961-05-11,F,66
1071,1945-01-25,M,43
3681,1941-04-26,M,1
4089,1967-02-27,M,68
1132,1968-03-21,M,55
1540,1957-11-07,M,36
4150,1997-08-10,F,1
2009,1956-01-16,M,12
1601,1989-03-29,F,42
11063,1975-11-04,F,64
4619,1961-02-20,F,77
3885,1960-01-17,F,70
2070,1992-07-23,F,70
4354,2006-08-13,M,28
2539,1992-01-21,F,32
4823,2002-04-16,M,7
4415,1997-07-09,M,4
2274,1984-10-14,M,9
2335,1954-03-28,F,66
2743,1959-10-04,F,50
5353,1987-05-22,F,48
194,1944-12-20,F,28
2804,1956-11-10,F,68
663,1943-01-20,M,24
255,1971-10-11,F,27
9717,1972-11-10,F,52
3273,1938-01-02,M,9
13673,1991-02-20,M,39
724,1973-02-02,F,65
3008,1939-12-19,M,73
1193,1946-01-29,M,19
459,1987-07-23,F,32
5618,1973-03-22,F,63
3477,1985-08-28,M,37
8636,1961-11-12,F,71
928,1971-10-10,F,66
3069,1963-10-23,M,21
3946,1995-05-11,M,1
3538,1964-05-02,F,1
1397,1941-12-25,F,66
989,1953-08-15,M,40
1866,1962-06-11,F,64
4007,1968-11-07,M,23
13469,1975-12-08,F,25
1458,1958-04-08,M,67
3742,1981-11-27,F,56
4476,1947-01-13,M,3
4211,1993-04-17,F,22
1927,1972-04-26,M,77
1662,1987-09-07,M,53
9370,1995-12-20,M,59
4680,1999-05-24,F,72
4272,1998-08-30,F,42
2131,1995-02-11,F,39
1723,2001-02-28,F,71
5149,1982-12-18,M,15
4741,1949-07-29,F,74
2600,1943-04-17,F,7
2192,1976-04-12,F,1
51,1999-12-02,F,36
2661,1981-10-17,F,1
520,1967-09-27,F,46
112,1955-01-25,M,1
10043,1985-10-29,M,45
3130,1975-05-31,F,19
2396,1969-08-29,F,41
581,1969-02-04,F,70
8432,1988-01-06,F,38
2926,1954-02-11,M,27
2865,1968-11-18,M,15
3395,1982-12-28,M,4
316,1975-04-28,M,75
846,1969-12-01,M,35
3334,1987-07-01,M,1
3864,1951-11-17,M,1
785,1954-09-09,M,63
1315,1943-02-26,M,34
3803,1950-07-15,M,1
4333,1978-04-20,M,1
1254,1959-08-31,F,3
1784,2000-11-02,F,2
10777,2000-01-27,F,70
4129,1972-03-31,F,75
3599,1951-03-02,F,66
1580,1988-06-18,F,1
1050,1991-07-01,F,27
4598,1961-04-12,F,25
4068,1944-06-25,M,11
2049,1947-02-20,M,70
1519,1979-07-06,M,3
5067,1995-09-10,F,21
1988,1972-05-04,M,13
2518,1941-05-07,F,18
2457,1960-08-17,M,68
2987,1966-06-01,F,14
4802,1991-07-06,M,75
438,1958-09-28,M,32
2253,1977-09-09,F,37
7412,1975-10-17,M,54
173,1938-12-08,F,21
4863,1994-03-02,F,1
3191,1995-11-05,F,56
13448,1988-07-08,M,13
642,1983-10-25,M,40
2783,1960-06-20,M,1
3660,1994-07-09,M,65
5801,1999-12-10,F,26
1111,1999-06-04,M,61
234,1975-06-21,M,69
3456,1965-01-21,F,54
3252,1981-03-26,M,52
6474,1954-11-30,M,76
703,1979-04-26,M,4
907,1968-03-11,M,51
3721,1974-12-16,F,64
3925,1956-08-14,F,45
1172,1943-06-13,F,54
1376,1978-09-03,M,18
1641,1943-01-28,F,31
4394,1995-12-30,F,64
8615,1959-04-13,F,12
1845,1938-11-14,M,74
12102,1988-09-07,F,21
2314,1979-12-16,F,34
4455,1996-07-29,M,70
4190,1962-11-17,M,17
1906,1942-07-07,M,63
4659,1979-04-14,F,50
2375,1985-07-25,F,72
2110,1987-11-03,F,3
2844,1982-11-19,M,51
5128,1983-12-24,M,70
295,1959-03-27,M,12
2579,1955-01-02,F,11
10287,1982-09-03,F,48
30,1977-10-09,F,74
4720,1966-05-06,F,33
3048,1943-01-06,F,16
5189,1981-01-10,F,74
499,1955-07-08,F,18
2640,1971-01-29,M,45
3517,1973-06-24,F,68
91,1960-08-07,M,63
968,1977-02-17,M,69
3109,1952-04-21,F,7
10960,1962-02-20,M,28
560,1987-12-16,F,71
5393,1975-12-03,M,4
3578,1947-10-20,M,72
3313,1966-02-10,F,60
1029,1974-03-16,F,1
764,1975-10-13,F,49
1498,1961-02-09,M,53
3782,2000-09-10,M,1
3374,1980-08-13,F,5
1233,1962-10-22,M,68
3843,1962-04-21,F,4
4251,1980-04-26,M,44
1294,1950-05-29,F,1
1702,1993-04-07,F,53
4312,1999-10-20,F,72
2171,1978-11-28,M,1
1763,1987-12-07,M,46
12163,1974-06-16,M,1
4781,1986-08-15,F,9
4047,1957-01-28,M,1
2232,1987-05-27,M,36
7065,1991-07-07,F,5
152,1965-12-02,F,29
4516,1981-09-27,F,1
11755,1965-07-16,F,4
1967,1983-11-15,F,1
9675,1990-02-19,F,60
2436,1954-08-06,F,25
4577,1969-07-25,F,64
2905,1971-07-07,M,64
2028,1944-10-17,F,12
356,1999-12-07,F,1
5046,1957-08-22,M,1
825,1997-04-02,M,74
8064,1986-11-29,F,54
2701,1972-03-29,M,1
2497,1982-04-06,F,34
11286,1960-11-27,F,56
2966,1975-02-20,M,65
8737,1968-04-11,F,17
417,1950-06-10,M,1
3170,1941-02-21,M,76
3435,1965-05-27,F,4
621,1959-03-17,M,54
886,1968-02-02,M,34
3639,1948-04-17,M,73
3231,1981-06-03,M,21
1090,1959-06-20,F,35
682,1999-10-21,M,18
4108,1946-01-26,F,43
3700,1996-05-24,F,1
1559,1960-10-20,M,72
1151,1993-03-06,M,59
3904,1959-01-15,F,29
4169,2000-02-19,F,58
6922,1959-04-27,F,14
1620,1956-05-15,M,74
1355,1996-02-01,F,35
4638,1988-02-26,F,33
4373,1971-12-20,M,51
2089,1987-06-09,F,70
1824,1980-08-03,M,69
4434,1984-03-29,M,64
2293,1989-11-22,M,1
1885,1990-01-07,F,47
2762,1973-04-23,F,29
2354,1987-12-21,M,1
12754,1980-08-20,M,55
2823,1966-12-18,F,70
5107,1967-10-06,F,50
274,1990-11-25,F,17
2558,1979-01-18,M,30
3292,1960-01-21,M,18
9,1955-10-16,M,60
743,1961-02-17,M,1
3027,1979-07-25,M,62
3088,1970-06-11,M,40
478,1998-06-21,M,21
3557,1948-11-24,F,6
3496,1969-07-11,M,64
1008,1976-07-06,M,6
3965,1983-05-16,M,1
4026,1965-09-24,F,76
1416,1947-12-02,M,19
4495,1999-04-11,M,66
3761,1995-08-05,M,48
1946,1955-07-19,M,72
1212,1947-09-19,F,13
4291,1971-05-07,F,58
4230,1981-11-11,F,74
1742,1974-06-06,M,1
1681,1960-11-25,M,34
4760,1955-03-27,M,70
4699,1983-11-12,F,13
2211,1940-02-24,F,3
2150,1961-04-17,M,61
2680,1965-09-02,F,1
2619,1989-07-09,F,63
131,1997-01-31,F,53
70,1945-12-22,M,70
3149,1955-01-09,F,3
9593,1988-01-28,F,74
2945,1941-06-02,M,74
2415,1977-04-24,M,54
396,1940-05-02,M,1
5433,1995-09-24,M,50
3414,1967-10-17,F,11
2884,1978-10-10,F,40
865,1966-11-03,F,11
335,1987-07-22,F,73
3883,1985-09-27,M,18
3353,1939-04-21,F,23
1334,1998-02-06,M,8
804,1976-01-23,F,35
1803,1966-05-12,F,25
3822,1973-11-26,M,48
13406,1998-04-18,F,42
1273,1998-06-15,M,6
8777,1973-04-11,F,11
3618,1973-02-21,M,54
11795,1997-02-23,M,31
1069,1958-02-21,F,54
3679,1951-04-23,M,72
4087,1966-02-16,F,64
9715,1997-11-30,F,35
4556,1990-05-31,M,74
4148,1988-02-08,F,64
2007,1978-09-13,M,41
7166,1984-05-13,M,15
2476,1977-02-16,F,75
1599,1984-10-08,M,43
9450,1963-10-11,F,68
4617,1997-12-20,M,45
12468,1989-07-04,M,22
2068,1950-05-24,F,72
4352,1991-07-24,M,72
2537,1977-10-10,M,73
4821,1959-06-08,F,35
457,1970-09-26,M,70
2741,1950-11-29,F,41
4882,1998-12-21,M,36
192,1991-02-28,M,70
2333,1969-10-12,M,60
3210,1983-08-30,M,14
2802,1986-11-29,F,1
661,1939-01-15,F,16
253,1967-05-12,F,48
1130,1960-11-26,F,70
3271,1962-01-03,F,58
11122,1999-06-10,M,72
722,1990-11-25,F,62
3006,1993-08-08,F,22
3740,1949-11-03,M,46
3475,1977-03-13,M,19
1191,1997-06-02,M,15
926,2001-01-22,M,1
10714,1966-03-31,F,66
3944,1956-01-01,M,8
3536,1942-08-20,M,55
1395,1961-10-18,M,49
987,1972-05-20,M,60
4413,1997-05-04,M,74
1456,1948-04-24,M,70
1864,1968-03-14,M,22
4474,1984-12-09,F,3
12325,1984-10-30,M,8
1925,1958-06-23,M,37
9776,1981-03-05,F,70
2394,1982-06-04,M,5
4209,1953-02-23,F,70
314,1965-03-22,M,24
1660,2002-12-11,F,1
4739,1980-03-08,F,37
4678,1988-12-06,M,21
2190,1994-10-22,M,28
2129,1982-12-07,M,75
2659,1961-05-24,M,46
2598,1985-10-25,M,28
110,1987-04-13,F,2
49,1979-05-11,F,72
3128,1964-02-09,F,69
3067,1972-06-21,F,57
579,1953-05-31,F,72
518,1999-04-28,F,54
3597,1953-08-17,F,10
10041,1988-04-17,M,37
1048,1994-10-03,F,70
10510,1965-01-26,F,23
3393,1974-08-24,F,73
2863,1988-03-05,M,49
844,1965-01-14,M,22
3332,1989-11-15,F,46
3862,1967-07-13,F,40
783,1991-03-25,F,27
1313,1990-11-20,M,54
3801,1968-08-15,M,38
4331,1979-09-03,M,5
1252,1973-08-19,F,1
1782,1968-12-24,M,19
4270,1992-02-05,F,58
4800,1973-08-14,M,75
1721,1954-07-02,M,33
2251,1991-10-13,F,26
11713,1971-04-11,F,59
4596,1993-08-31,F,74
4066,1956-11-28,F,30
7614,1997-03-05,M,64
1517,1976-10-02,M,66
2047,1963-07-25,F,11
4535,1951-12-03,F,1
2516,1962-01-05,F,33
1986,1962-08-13,F,6
2985,1980-04-13,M,60
2455,1939-11-04,M,72
436,1975-06-15,M,2
5473,1988-08-09,F,70
3454,1969-10-17,F,11
2924,1961-02-06,F,18
905,1960-10-23,M,38
375,1989-09-29,F,61
13915,1994-11-23,M,77
11978,1991-10-09,M,54
3250,1982-01-20,F,17
8287,1956-09-26,M,14
3719,1950-08-30,M,54
2720,1969-09-05,F,1
1170,1997-04-28,M,12
171,1949-06-25,M,51
4188,1996-08-17,M,1
640,1999-04-15,M,26
1639,1979-05-01,F,1
3658,1944-04-05,M,58
2108,1965-04-21,F,77
1109,1951-09-01,F,58
3984,1984-03-13,F,1
4127,1990-05-26,F,74
4453,1996-05-29,F,61
1578,1991-08-15,F,40
1904,1961-02-22,M,66
3923,1955-10-20,M,1
2373,1974-01-19,M,15
1843,1959-01-25,F,48
2842,1978-06-17,M,74
4861,1997-11-01,F,57
293,1963-09-27,M,69
2312,1995-02-15,F,11
762,1957-04-20,M,21
2781,1980-11-22,F,46
2638,1962-01-07,M,1
232,1941-06-17,F,55
3107,1980-11-16,M,30
9755,1971-06-05,F,23
558,1940-07-05,F,43
4657,1961-09-13,M,15
3576,1959-03-15,F,1
5126,1985-04-03,M,43
1027,1960-11-04,F,1
2577,1938-01-07,M,70
1496,1962-06-08,F,1
28,1965-09-29,M,1
3841,1939-07-08,M,26
3046,1945-01-22,F,1
1292,1997-04-28,M,14
497,1973-02-02,M,74
4310,1945-05-30,F,65
3515,1995-01-02,F,61
1761,1968-04-23,M,45
966,1998-09-02,M,13
4779,1998-02-10,M,52
1435,1973-06-25,M,52
2230,1989-05-31,M,5
5860,1984-04-22,M,47
2699,1997-02-23,M,31
3311,1974-08-25,M,51
150,2000-09-27,F,2
3780,1997-11-22,M,37
619,1940-09-07,M,6
6798,1968-08-03,F,61
2495,1959-12-14,F,58
1231,1985-09-27,F,20
2964,1998-11-27,M,8
4249,1997-05-21,M,52
415,1965-04-01,M,46
1700,1969-03-09,M,7
3433,1982-09-07,M,71
4718,1952-11-22,M,2
884,1938-10-14,M,75
2169,1991-01-01,M,46
3902,1969-12-20,F,65
89,1971-05-05,F,1
1353,1979-02-13,M,27
4514,1960-12-25,M,65
8327,1965-08-31,F,48
1965,1959-08-10,M,75
3698,1991-04-25,M,44
2434,1965-05-24,F,42
1149,1996-09-25,F,14
2903,1979-11-26,M,8
4167,1969-05-31,F,6
354,1942-04-27,F,49
1618,1999-12-07,F,17
3372,1990-10-30,M,1
4636,1997-09-22,M,48
823,1976-10-24,M,41
2087,1997-09-29,M,68
7797,1990-07-30,M,50
2556,1971-02-10,F,44
6186,1972-05-27,M,58
7,1949-01-25,M,15
3637,1979-01-10,M,64
12079,1992-08-12,F,64
1088,1989-08-23,F,47
4901,1970-05-08,F,72
4106,1956-11-09,M,1
2352,1997-09-29,F,70
1557,1979-12-14,F,35
2821,2000-11-01,F,45
4575,1984-09-20,F,36
272,1964-10-25,F,70
2026,1954-12-03,F,39
3290,1989-07-12,F,11
4371,1988-12-12,M,32
741,1961-07-09,M,74
1822,1942-09-13,F,71
3759,1981-10-12,M,53
2291,1977-09-19,M,6
1210,1981-10-12,M,6
2760,1995-12-12,F,68
13751,1999-07-20,M,12
211,1965-06-28,F,66
3555,1988-02-06,M,22
3229,1999-04-18,M,50
1006,1962-06-28,F,46
680,1960-05-09,F,8
4024,1984-10-16,M,3
13690,1983-05-16,M,70
1475,1952-03-31,M,19
5574,1990-09-12,F,9
4493,1967-10-05,M,33
3025,1952-12-27,F,60
1944,1977-01-22,F,31
476,1967-06-01,F,1
2413,1981-08-09,M,46
3494,1989-07-02,M,42
4289,2001-11-23,M,66
945,1997-01-10,F,39
4758,1993-01-09,F,50
3963,1994-02-07,M,76
2209,1947-06-13,F,30
1414,1994-11-13,F,70
2678,1938-05-15,F,33
4432,1984-03-14,F,1
129,1967-05-31,F,64
1883,1981-10-27,F,18
3147,1984-04-26,F,19
13955,1965-10-30,F,1
598,1990-12-31,M,1
11406,1990-11-15,M,68
1067,1972-05-14,M,1
11875,1987-06-23,F,1
13608,1983-05-15,F,37
12344,1960-06-20,F,26
8510,1967-05-24,M,55
1679,1962-04-17,F,67
2943,2000-06-28,F,1
4697,1977-09-25,F,27
3412,1995-07-18,M,57
2148,1973-07-20,F,31
863,1988-11-29,F,54
2617,1982-06-26,F,50
3881,1967-05-07,F,45
68,1966-12-14,M,43
1332,1977-11-27,F,5
3086,1968-09-14,M,62
4350,1986-08-20,M,1
537,1955-01-16,M,1
1801,1990-01-01,M,66
7980,1996-08-08,M,16
4146,1975-06-13,F,9
10998,1987-12-19,M,1
4615,1971-07-31,M,56
2882,1951-12-14,M,70
2066,1992-10-27,M,1
333,1991-10-19,M,38
2535,1965-01-10,M,1
3351,1962-09-15,F,30
3004,1991-07-13,M,69
1271,1955-11-29,M,47
455,1940-07-26,M,68
11732,1977-05-20,F,19
924,1973-07-12,M,1
3616,1984-04-14,F,77
2800,1969-08-26,M,2
4085,1972-12-04,F,55
3269,1994-11-05,M,2
1536,1987-10-13,F,37
720,1974-09-06,M,29
4554,1957-07-24,M,70
3738,1998-03-31,F,1
2005,1999-10-03,M,30
1189,1952-02-15,F,74
2474,1977-04-06,M,42
4207,1958-03-02,M,70
394,1944-05-18,F,52
1658,1949-08-21,F,52
4819,1984-04-13,M,62
13261,1964-08-01,M,75
13404,1986-09-25,M,48
6552,1975-02-21,M,71
2270,1980-04-21,F,61
4003,1969-04-23,M,8
2739,1970-01-26,M,13
1454,1945-10-03,M,73
190,1967-10-31,F,37
4472,1985-07-25,M,74
3208,1967-02-06,M,27
1923,1978-05-07,F,1
659,1985-12-07,M,24
4941,1999-02-25,F,60
3677,1980-09-16,M,10
2392,1975-05-21,M,26
1128,1950-07-16,M,7
312,1944-07-03,M,2
1597,1976-05-10,M,60
7286,1990-02-10,F,47
8571,1955-10-26,M,54
2657,1968-07-09,M,73
3473,1968-05-21,M,70
108,1983-09-13,M,17
3942,1972-08-13,M,53
3126,1958-01-13,M,47
1393,1954-05-01,F,50
6144,1976-12-19,F,54
4411,1970-01-02,M,54
577,1983-12-05,F,1
1862,1997-10-09,F,50
3595,1985-01-01,M,28
2331,1977-05-31,F,42
1046,1995-08-24,M,1
251,1996-03-03,F,54
4064,1992-02-08,M,61
5145,1970-10-31,F,26
8489,1972-12-27,F,75
2596,1981-10-08,M,31
11976,1959-10-27,F,54
47,1954-07-14,M,76
9427,1990-11-09,F,62
3065,1941-08-21,F,24
3860,1958-04-10,M,74
516,1950-04-27,F,1
1311,1976-12-18,F,54
3534,1991-03-21,F,50
4329,1967-05-18,F,64
985,1967-01-13,F,20
1780,1974-12-09,F,54
7959,1998-06-29,F,1
4798,1982-01-02,F,37
3330,1975-04-15,F,54
2249,1965-12-07,F,32
781,1965-09-20,M,72
2718,1952-12-22,F,46
9366,1995-06-26,M,72
169,1973-09-12,M,38
3799,1949-03-24,M,2
4594,1960-11-25,M,1
1250,1972-08-01,F,43
2514,1977-02-11,M,59
4268,1948-06-11,M,24
2983,1987-07-23,M,6
1719,1990-08-09,M,35
6001,1957-05-01,M,60
4737,2001-06-01,F,24
434,1963-01-30,F,70
2188,1945-08-25,F,40
3452,1995-08-28,F,19
4533,2000-01-29,M,64
903,1954-03-06,M,31
1984,1946-08-29,M,1
1372,1996-12-07,F,28
5002,1997-07-17,F,65
3248,1949-08-02,F,28
2453,1944-01-13,M,13
3717,1945-01-30,M,71
2922,1960-09-07,M,43
1168,1998-05-31,M,19
373,1956-02-28,M,16
4186,1998-10-14,M,38
3391,1991-04-07,M,42
1637,1963-10-20,M,21
842,1953-07-03,F,12
4655,1967-10-14,M,2
13852,1992-01-26,M,5
2106,1941-03-21,F,74
5736,1973-05-16,M,1
26,1989-04-20,F,74
3187,1972-09-02,M,7
4451,1947-10-19,F,50
638,1981-02-03,F,54
2371,1976-02-07,F,70
3656,1945-08-26,F,62
5389,1988-08-31,M,17
1107,1981-04-26,M,60
2840,1954-05-14,M,72
4125,1942-04-17,F,31
5858,1972-07-17,M,52
1576,1939-05-02,M,55
291,1975-04-27,F,72
2045,1976-08-22,M,28
3309,1962-04-29,F,15
3921,1978-01-21,F,28
760,1956-08-25,F,57
4390,1992-04-29,F,7
1229,1991-02-02,M,19
1841,1973-03-23,F,67
3105,1967-08-17,M,68
2310,1959-07-23,M,40
3574,1966-02-17,F,19
2779,1968-05-04,M,29
1025,1984-07-08,M,15
230,1987-03-10,F,74
4043,1973-05-09,F,70
699,1942-04-22,F,26
1494,1935-03-22,F,1
8611,1968-10-26,M,55
4512,1983-10-19,M,1
3044,1965-10-07,M,36
1963,1965-06-12,M,38
495,1957-04-07,F,49
4308,1990-01-10,F,44
3513,1942-07-20,M,70
1759,1943-01-16,F,63
964,1973-10-21,F,10
4777,1949-06-23,F,64
3982,1939-01-15,F,45
2228,1960-03-20,F,43
1433,1979-07-10,F,72
5246,2002-05-15,M,70
4247,1995-01-16,F,26
2697,1968-08-14,F,2
1698,1987-11-21,M,55
148,1960-12-25,M,21
4716,1953-08-02,F,10
3166,1975-06-14,M,31
2167,2001-12-13,M,1
617,1994-03-14,M,70
2636,1938-10-24,M,28
2962,1958-11-10,M,1
87,1966-11-17,F,72
413,1992-11-18,F,49
556,1966-07-08,M,29
3431,1999-04-05,F,70
2432,1944-03-08,F,27
882,1953-09-09,F,70
5450,1960-08-28,M,8
3900,1963-09-23,M,55
2901,1959-01-09,F,25
1351,1971-09-24,F,1
352,1960-08-27,M,56
4369,1985-06-15,M,53
3370,1939-03-28,M,25
1820,1948-11-20,F,50
821,1968-05-12,M,49
4165,1975-03-13,M,53
3839,1957-07-05,F,65
1616,1958-05-23,M,54
1290,1996-01-29,M,35
10201,2005-10-19,M,13
10813,1999-05-13,F,1
4634,1960-03-09,F,67
9202,1982-02-09,M,68
2085,1948-11-28,M,1
3635,1941-01-31,F,1
2554,1961-09-20,M,64
12220,1991-11-12,F,60
