33861,3008,QR,79819476,212.00,HH
35037,3824,UV,61468034,619.80,HH
34549,3477,YZ,4360360,213.20,HH
31267,1275,IJ,30025339,190.30,HH
39014,6495,OP,70482468,860.60,HH
35718,4293,GH,89613037,456.10,LO
39015,6495,EF,70085698,874.70,LO
35719,4293,IJ,75312357,479.70,HH
30764,928,EF,72199558,456.10,HH
31950,1744,KL,26504409,331.70,HH
35218,3946,GH,72052663,483.20,HH
32653,2213,IJ,46736180,627.30,HH
35219,3946,AB,14122963,460.70,
29615,133,OP,90329002,309.40,LE
31459,1397,MN,51145178,831.90,HH
29616,133,EF,45379865,494.30,HH
32134,1866,IJ,75322639,505.10,HH
29617,133,CD,30067122,512.30,
32135,1866,MN,7592410,189.60,LO
43708,9656,EF,27695667,581.35,LO
34907,3742,UV,34186905,296.90,HH
43709,9656,OP,12446082,1072.10,HH
31843,1662,UV,28918445,962.60,HH
33764,2947,QR,70519995,222.80,HH
32522,2131,YZ,249672,256.00,HH
30008,398,IJ,60894626,170.20,HH
32523,2131,WX,91249781,95.70,HH
30670,867,EF,96948867,971.80,HH
33241,2600,AB,15214342,437.90,HH
30671,867,ST,12128901,282.00,
29479,51,KL,71050131,207.40,HH
30672,867,IJ,10908985,40.50,IN
29480,51,KL,74449389,205.70,
31364,1336,CD,63792580,942.60,HH
30186,520,MN,67366206,233.20,HH
46275,11328,YZ,75745355,467.40,LO
32937,2396,AB,75456380,254.80,HH
34837,3681,AB,62512141,779.70,HH
33643,2865,QR,75203019,348.20,HH
39324,6699,AB,40932357,265.02,LO
33644,2865,OP,5581480,0.80,
39325,6699,UV,79769712,730.30,HH
33645,2865,ST,96803217,0.20,IN
39326,6699,EF,81050043,550.40,
33646,2865,OP,25167072,0.10,
35503,4150,ST,41463971,300.60,HH
30545,785,MN,34928149,433.58,LO
35504,4150,WX,91151189,166.90,
30546,785,CD,69687145,739.50,HH
35505,4150,QR,82856064,7.50,IN
35009,3803,IJ,73056244,518.80,HH
35506,4150,CD,57309913,127.30,LE
38519,6148,YZ,26888096,784.70,HH
31760,1601,AB,43843287,269.40,HH
38520,6148,QR,40286940,249.00,LO
32441,2070,QR,36406797,809.20,HH
34698,3599,GH,53911006,325.70,HH
33156,2539,MN,2063680,191.90,HH
30939,1050,OP,98150521,567.30,HH
33157,2539,MN,22129971,190.40,HH
31641,1519,UV,68640708,344.30,HH
43508,9513,WX,64432430,831.90,HH
36053,4537,EF,82846194,135.21,LE
43509,9513,WX,37582862,152.70,LO
32303,1988,AB,21216631,267.10,HH
35879,4415,AB,8593738,460.10,HH
33020,2457,UV,35646599,383.40,HH
35880,4415,MN,61133015,340.80,
32717,2253,OP,60593241,294.40,HH
35881,4415,QR,19646489,7.70,IN
33426,2722,KL,4174536,167.10,HH
35882,4415,OP,67352598,39.70,
37912,5740,OP,3078049,290.70,LE
35883,4415,EF,42558240,617.00,LO
29659,173,KL,95605074,625.60,HH
44923,10451,CD,58286762,243.90,HH
29660,173,KL,26238835,142.80,
44924,10451,QR,73621487,465.30,
29661,173,CD,85405385,73.50,IN
44925,10451,MN,92217593,68.90,IN
29662,173,CD,50065535,18.90,
44926,10451,YZ,10042131,804.90,LO
29663,173,UV,38819456,873.40,LO
32836,2335,YZ,25760704,203.60,HH
34126,3191,ST,18965119,277.40,HH
32837,2335,EF,61203175,106.90,
34127,3191,ST,47511076,360.60,
32838,2335,UV,98547273,48.50,IN
31022,1111,UV,64148080,396.20,HH
32839,2335,OP,63746511,167.60,
41406,8085,ST,4945105,434.00,LO
32840,2335,GH,8226937,902.00,LO
41407,8085,KL,18004334,91.60,HH
29788,255,WX,88934081,532.30,HH
41408,8085,KL,82082688,1096.50,
34256,3273,GH,14236212,787.60,LO
34508,3456,YZ,52054703,150.00,HH
31142,1193,KL,465041,733.40,HH
30733,907,UV,56898051,211.80,HH
33949,3069,ST,27829212,670.40,HH
35186,3925,WX,61645322,425.60,HH
30839,989,CD,77140342,226.20,HH
35187,3925,OP,25474483,224.70,
30840,989,KL,78910153,114.70,HH
31429,1376,QR,86161052,273.10,HH
31553,1458,ST,80573415,325.90,HH
32107,1845,QR,5894870,1253.70,HH
35972,4476,YZ,51957607,319.50,HH
35565,4190,QR,51522499,290.10,HH
35973,4476,EF,27366185,91.20,
35566,4190,MN,24471074,110.00,
35974,4476,GH,96384197,310.30,IN
35567,4190,IJ,72617375,124.20,IN
35975,4476,UV,18494886,63.30,LO
35568,4190,QR,57476657,676.30,LO
32221,1927,ST,54550802,228.30,HH
32492,2110,OP,16387468,205.00,HH
31921,1723,AB,25436383,109.20,HH
33215,2579,OP,96343248,268.80,HH
31922,1723,YZ,10030848,390.40,
29442,30,EF,66168540,248.02,LE
31923,1723,GH,36498862,467.60,IN
33913,3048,UV,57049596,463.12,LE
31924,1723,ST,47622954,0.80,
30811,968,YZ,47317737,726.20,HH
32624,2192,CD,7238287,574.30,HH
44249,10022,OP,56197208,454.27,LO
32625,2192,KL,25682276,0.70,
44250,10022,MN,25915658,767.80,HH
32626,2192,ST,21958375,142.80,IN
44251,10022,MN,82763254,410.40,
32627,2192,AB,96580189,185.20,LE
41894,8411,GH,55101638,367.73,LO
33331,2661,GH,84294449,476.40,HH
41895,8411,CD,50854969,581.20,HH
29589,112,AB,41812431,205.10,HH
41896,8411,OP,18521237,350.70,
34042,3130,ST,47109222,154.60,HH
30513,764,EF,41232329,236.00,HH
30263,581,KL,62047934,150.20,HH
34981,3782,UV,93482148,55.30,HH
45826,11042,EF,86233681,603.18,LO
34982,3782,UV,43415004,279.00,
45827,11042,UV,59894961,843.60,HH
34983,3782,AB,96572547,1060.80,IN
33726,2926,WX,66115546,134.80,HH
31204,1233,GH,76341795,226.00,HH
33727,2926,WX,11561584,109.30,
31898,1702,QR,43392902,468.90,HH
33728,2926,GH,88491463,86.80,IN
35352,4047,MN,39103245,298.80,LE
33729,2926,UV,98638396,69.90,
32277,1967,YZ,88398128,519.40,LO
38190,5944,AB,49417829,468.50,HH
32278,1967,KL,91595464,1416.40,HH
38191,5944,AB,50435006,164.00,LO
29927,356,GH,75963014,418.80,HH
34424,3395,OP,31348461,371.20,HH
30603,825,YZ,35577237,923.50,HH
30630,846,WX,61563986,779.55,LO
30604,825,YZ,87110560,442.30,LO
35095,3864,KL,59408056,34.70,HH
41666,8268,YZ,74354535,199.90,HH
35096,3864,GH,67975002,596.00,
41667,8268,UV,88068616,587.00,
35097,3864,GH,15961814,51.10,IN
41668,8268,ST,69461178,35.90,LO
35098,3864,QR,75671767,141.90,
33394,2701,MN,46385306,48.90,HH
31321,1315,YZ,869143,281.30,HH
33395,2701,MN,24402356,576.10,
31322,1315,QR,62296283,29.90,
34102,3170,CD,79496711,418.70,HH
31323,1315,MN,4333562,316.00,IN
30304,621,GH,21300334,36.60,HH
32009,1784,EF,14724040,178.50,HH
30305,621,QR,32067704,304.30,
43056,9227,IJ,23946523,178.40,HH
34777,3639,OP,74130224,335.80,HH
43057,9227,AB,54022675,116.40,
30987,1090,ST,12971461,331.70,HH
43058,9227,GH,92207109,319.30,LO
31691,1559,KL,31869977,800.40,HH
39284,6678,AB,46673387,613.30,LO
42068,8533,YZ,84493583,362.60,LO
31729,1580,UV,11339313,809.42,LO
38955,6453,MN,92548077,151.40,HH
32399,2049,AB,66625147,485.40,HH
38956,6453,KL,17806643,69.50,
32400,2049,GH,14193714,103.70,
38957,6453,EF,98467659,54.10,IN
33827,2987,QR,71831965,556.90,HH
38958,6453,KL,10349285,30.40,LO
36547,4863,MN,69927233,634.03,LO
35157,3904,UV,63099199,207.50,HH
36548,4863,OP,70381557,330.00,HH
39646,6922,UV,54632151,581.17,LO
36549,4863,QR,66434705,603.60,
31401,1355,WX,64249014,360.60,HH
29755,234,MN,20655334,280.90,HH
32072,1824,AB,51449030,31.90,HH
34223,3252,YZ,22094863,140.60,HH
32073,1824,CD,62974762,951.50,
34224,3252,IJ,76135319,48.30,
32774,2293,IJ,36960655,233.20,HH
34225,3252,WX,6552386,15.50,IN
33485,2762,EF,73534762,464.10,LO
30435,703,QR,41043675,230.60,HH
33486,2762,UV,85078340,689.20,HH
34882,3721,WX,69870853,212.80,HH
33487,2762,CD,75502043,73.30,
34883,3721,AB,86966162,13.20,
29727,213,EF,4553950,562.50,HH
31807,1641,UV,82829361,197.76,LE
33193,2558,CD,46043479,198.20,HH
31808,1641,ST,5037063,753.20,HH
33882,3027,MN,37909793,263.10,HH
31809,1641,MN,57866871,129.40,
30124,478,EF,9013551,813.70,HH
31810,1641,QR,14463842,42.30,IN
30786,947,GH,67947453,154.60,HH
35272,3986,AB,78493797,396.00,HH
30787,947,EF,99499773,114.30,
35273,3986,WX,87679379,264.90,
31500,1416,GH,1996410,368.80,LE
31521,1437,ST,58229595,175.30,HH
31175,1212,CD,49310952,280.50,HH
31522,1437,OP,22823983,31.40,
31866,1681,UV,8172750,855.00,HH
31523,1437,AB,52723318,6.50,IN
31867,1681,AB,76300596,0.60,
31524,1437,GH,27458155,2.90,
31868,1681,YZ,66121870,103.20,IN
32190,1906,OP,59762132,187.28,LO
32552,2150,AB,37624383,201.90,HH
32191,1906,YZ,62735038,735.50,HH
33264,2619,AB,54822903,545.40,HH
32192,1906,YZ,40499287,15.80,
29509,70,KL,7699788,415.00,HH
32904,2375,UV,68029534,27.90,HH
32961,2415,OP,65874808,730.80,HH
32905,2375,KL,35131472,702.20,
33670,2884,UV,41624492,385.40,HH
29852,295,AB,78368478,699.20,HH
29903,335,GH,80065911,269.70,HH
33288,2640,ST,20136499,887.20,HH
34360,3353,AB,20473671,608.62,LO
30235,560,QR,17489135,568.30,HH
34361,3353,WX,11269444,1061.60,HH
34672,3578,KL,34134709,405.10,HH
34362,3353,CD,19594610,5.80,
30908,1029,UV,28123855,813.60,HH
34363,3353,UV,21930182,41.40,IN
30909,1029,WX,347924,34.20,
30572,804,KL,68166583,234.20,HH
31613,1498,ST,26674098,276.28,LO
30573,804,AB,77494382,68.20,
45793,11021,KL,1485199,704.07,LO
35036,3822,GH,32954842,1165.70,HH
31297,1294,ST,59882163,140.40,HH
31266,1273,IJ,25406718,386.30,HH
31298,1294,UV,31563121,217.70,
46184,11265,KL,37816989,50.60,HH
31978,1763,UV,70918726,114.60,HH
46185,11265,WX,80508869,260.70,
31979,1763,QR,52545648,553.90,
46186,11265,KL,33709621,439.90,LO
32677,2232,EF,97103237,491.60,HH
37847,5698,OP,81442999,275.60,LO
29636,152,OP,21928644,42.60,HH
37848,5698,QR,64414620,1012.00,HH
29637,152,OP,16610890,299.30,
34735,3618,KL,91105961,881.20,HH
45167,10613,MN,57666522,520.42,LO
34736,3618,CD,40253979,82.60,
33093,2497,IJ,38673484,397.00,HH
30959,1069,YZ,41750836,308.00,HH
33094,2497,ST,83746605,187.10,LE
31665,1538,IJ,9744745,1028.80,HH
33790,2966,EF,86442154,456.00,HH
33052,2476,IJ,23237085,285.40,HH
34486,3435,WX,24808752,309.00,HH
35791,4352,EF,6195903,371.00,HH
30705,886,AB,44119823,903.40,HH
35792,4352,MN,5816001,50.60,LE
34192,3231,UV,8378410,263.60,HH
32740,2272,WX,99929630,398.60,HH
30404,682,QR,39035719,147.70,HH
37213,5290,YZ,96250020,753.70,LO
30405,682,CD,62099003,53.70,
37214,5290,UV,29544717,629.30,HH
34856,3700,GH,41282796,523.00,HH
37215,5290,WX,1615906,224.50,
31081,1151,WX,90602427,326.30,HH
37216,5290,QR,95391487,133.60,IN
31780,1620,ST,23482644,193.10,HH
29693,192,IJ,70552640,358.30,HH
44226,10001,WX,77369373,52.90,LO
34153,3210,WX,29783749,738.80,HH
35917,4434,GH,7346713,231.40,LE
31050,1130,QR,6974792,224.10,HH
35918,4434,OP,390536,449.50,HH
33856,3006,YZ,98815863,378.30,HH
32873,2354,ST,23677683,907.10,HH
30761,926,UV,50076764,174.80,HH
37339,5372,QR,4785913,261.20,LE
35216,3944,QR,78422194,116.50,HH
33580,2823,GH,22294932,221.00,HH
35217,3944,EF,65107047,333.80,
29812,274,ST,91567790,988.60,HH
31457,1395,ST,54942530,343.20,HH
34276,3292,QR,24686056,317.00,HH
35874,4413,QR,63660216,461.00,LO
30486,743,EF,82371133,269.10,HH
35875,4413,UV,8759522,780.20,HH
44611,10266,EF,72682583,315.13,LO
43182,9307,EF,53406888,349.15,LO
33976,3088,IJ,76251017,586.60,HH
43183,9307,EF,84733318,465.40,HH
34645,3557,QR,45131135,226.20,HH
43184,9307,AB,52218389,273.50,
30876,1008,KL,54770183,269.10,HH
31838,1660,OP,50701344,237.26,LE
35317,4026,ST,76516663,262.04,LE
29476,49,CD,83233099,310.20,HH
35318,4026,IJ,95854043,261.80,HH
33946,3067,EF,14703780,260.40,HH
35319,4026,QR,60125994,971.10,
33947,3067,AB,61285483,133.00,
31578,1477,OP,39149236,210.00,HH
30183,518,GH,39075994,133.80,HH
32247,1946,GH,47834515,759.30,HH
30184,518,MN,13886338,201.50,HH
31948,1742,IJ,12537497,382.70,HH
33638,2863,YZ,43436944,94.50,HH
32651,2211,IJ,93359732,786.30,HH
33639,2863,QR,88193910,522.30,
29613,131,UV,29374742,690.40,HH
42584,8899,CD,16985112,208.88,LO
30280,600,UV,6513369,595.20,HH
42585,8899,OP,23646956,371.30,HH
33762,2945,AB,32185286,185.40,HH
30540,783,MN,85706555,324.20,HH
30004,396,UV,71221321,524.50,HH
31235,1252,UV,84370898,411.47,LO
30005,396,GH,26179212,6.80,
46149,11244,KL,40766275,649.05,LO
30006,396,OP,57553499,30.80,IN
46150,11244,EF,90770136,1215.40,HH
30007,396,YZ,33896279,26.10,
43673,9633,ST,67566084,247.68,LO
30664,865,QR,38805490,40.90,HH
35381,4066,YZ,54565942,322.45,LE
30665,865,OP,20329344,188.50,
35382,4066,CD,35107851,689.30,HH
32041,1803,AB,29663437,147.40,HH
35383,4066,WX,20153117,724.60,
32042,1803,YZ,14515853,82.90,
31640,1517,ST,15521866,260.10,HH
45536,10857,UV,47286009,642.63,LO
32302,1986,ST,67953830,545.10,HH
34832,3679,CD,36547637,386.90,HH
33017,2455,OP,28967535,326.20,HH
34833,3679,OP,62108045,514.80,
29965,375,KL,32626718,382.40,HH
34834,3679,KL,30865085,926.80,LO
37177,5269,UV,7043707,79.30,HH
31757,1599,OP,68704247,133.70,HH
37178,5269,OP,84263461,726.00,
31758,1599,WX,99690108,400.40,
37179,5269,OP,61308646,195.70,LO
32434,2068,QR,33975577,17.20,HH
33419,2720,ST,27251911,260.82,LO
32435,2068,WX,6661606,140.50,
33420,2720,YZ,96241729,620.60,HH
32436,2068,OP,17151004,104.70,IN
33421,2720,AB,33301061,471.90,
33154,2537,UV,70319515,1354.00,HH
29657,171,UV,5356938,348.60,HH
33546,2802,ST,44960343,241.20,HH
34124,3189,WX,75490885,370.28,LO
34251,3271,CD,83911329,252.70,HH
30337,640,MN,49130755,289.10,HH
38729,6289,GH,34028458,178.45,LO
35472,4127,CD,6366193,420.02,LO
34615,3536,AB,57065409,258.90,HH
35473,4127,QR,34589725,1110.50,HH
30837,987,GH,1669747,352.80,HH
35474,4127,GH,77216887,22.10,
31547,1456,CD,25505447,125.08,LE
35475,4127,QR,28738975,6.90,IN
32218,1925,WX,28522896,386.00,HH
31727,1578,UV,44909232,182.50,HH
32932,2394,KL,1669449,310.30,LO
38982,6472,QR,3375345,359.70,LO
32933,2394,IJ,38287389,313.10,HH
35184,3923,ST,4434031,503.70,HH
32934,2394,CD,11698562,18.20,
31426,1374,WX,38325822,810.73,LO
32935,2394,WX,93556361,78.80,IN
32104,1843,QR,70984434,293.87,LO
29872,314,WX,56231456,278.50,LO
32105,1843,QR,62958741,699.40,HH
29873,314,KL,99187093,1369.10,HH
32797,2312,CD,88846653,339.20,HH
32620,2190,WX,48310,364.90,HH
29753,232,KL,62672704,364.30,HH
32621,2190,ST,90605234,149.00,
36946,5126,YZ,63854801,420.80,HH
32622,2190,EF,37804508,278.20,IN
36947,5126,GH,96935939,42.40,LO
29584,110,OP,24390584,305.00,HH
33213,2577,QR,745589,334.70,HH
29585,110,YZ,18149984,9.80,
33910,3046,IJ,27034569,188.90,HH
29586,110,ST,14772266,451.60,LO
33911,3046,MN,23135692,61.30,
30259,579,OP,19994384,277.10,HH
30154,497,EF,31873262,340.50,HH
30260,579,CD,61798560,106.50,
34601,3515,WX,37745529,256.30,HH
34695,3597,EF,18808675,338.27,LE
30809,966,GH,93294161,212.90,HH
34696,3597,EF,46205991,313.40,HH
31519,1435,WX,87787443,794.90,HH
30936,1048,MN,24886042,385.20,HH
34305,3311,QR,95109635,467.19,LE
34421,3393,KL,5670416,799.30,HH
34306,3311,IJ,92903273,403.50,HH
30627,844,ST,37441408,164.00,HH
34307,3311,QR,81377613,66.60,
30628,844,GH,24649799,1253.10,
34308,3311,OP,18833959,345.50,IN
35091,3862,MN,12050682,208.08,LO
34978,3780,YZ,29958713,37.00,HH
35092,3862,UV,37094020,350.80,HH
34979,3780,AB,77057331,124.10,HH
35093,3862,YZ,17165685,782.40,
31202,1231,GH,5624753,348.50,HH
32007,1782,EF,99716561,323.10,HH
31203,1231,IJ,9577274,66.50,LE
43055,9225,YZ,44963038,342.15,LO
31895,1700,AB,93968033,676.50,HH
40671,7614,WX,54133033,667.87,LO
32586,2169,AB,49559926,623.50,HH
32395,2047,AB,49330854,267.00,HH
32587,2169,QR,71835785,87.50,
36851,5065,GH,31354725,154.13,LE
32588,2169,MN,98909568,153.00,LE
33123,2516,AB,61216103,972.10,LO
32275,1965,IJ,40902030,954.10,HH
33823,2985,YZ,80860942,211.30,HH
32989,2434,CD,94916831,292.70,HH
30056,436,WX,36372977,488.50,HH
33695,2903,AB,77294861,782.60,HH
30057,436,IJ,61715274,7.20,
29924,354,UV,38533955,477.10,HH
30058,436,CD,51325714,29.30,IN
34396,3372,OP,54498982,983.80,HH
34506,3454,CD,20250928,320.80,HH
30599,823,CD,43020331,6.20,HH
30729,905,EF,79027634,608.60,HH
30600,823,WX,75077736,151.50,
30730,905,IJ,93500333,3.70,
30601,823,AB,51397413,61.20,IN
30731,905,KL,13783419,5.30,IN
34099,3168,YZ,85804390,329.20,HH
34221,3250,QR,95726948,188.00,HH
34773,3637,YZ,98685901,487.70,HH
34880,3719,QR,49360007,319.70,HH
34774,3637,ST,57452273,21.90,
31108,1170,YZ,66010159,227.93,LE
34775,3637,MN,80355101,116.90,LO
31109,1170,EF,53990995,1305.70,HH
30984,1088,WX,46244287,303.20,HH
32491,2108,WX,52307826,597.40,HH
31687,1557,EF,82259255,225.30,HH
35270,3984,AB,94890266,180.30,HH
32365,2026,WX,61090582,194.30,HH
32183,1904,WX,72036003,299.10,HH
32366,2026,YZ,17594266,338.70,
32184,1904,KL,63970231,58.70,
32070,1822,IJ,19228476,199.60,HH
32185,1904,OP,62933331,225.70,IN
32770,2291,KL,69832765,382.50,HH
32186,1904,WX,91014575,111.60,LE
33482,2760,OP,87346362,536.90,HH
32902,2373,GH,19720453,237.70,HH
33483,2760,IJ,9268027,447.60,
33614,2842,MN,19413084,35.80,HH
29725,211,IJ,2884138,239.40,LE
33615,2842,UV,64184588,93.00,
34188,3229,QR,63988697,325.22,LO
33616,2842,AB,97435020,86.20,IN
34189,3229,YZ,97103529,682.80,HH
29845,293,QR,11480212,163.60,HH
34190,3229,WX,5108792,641.10,
29846,293,QR,85708903,84.50,
30401,680,UV,98674255,485.30,HH
29847,293,EF,34143477,136.60,IN
45978,11141,QR,68096905,374.47,LO
30511,762,GH,26588875,389.50,HH
37668,5574,CD,52011740,371.90,LO
33284,2638,IJ,93051498,101.80,HH
37669,5574,QR,36525643,1187.80,HH
33285,2638,AB,13954824,72.80,
33880,3025,EF,14488661,335.40,HH
33286,2638,UV,68702125,453.80,IN
34576,3494,KL,69196706,359.90,HH
34011,3107,EF,71699601,264.20,HH
30785,945,YZ,63545399,821.50,HH
30232,558,CD,60158938,408.10,HH
35240,3963,IJ,27212840,347.70,HH
30233,558,WX,11205697,147.60,
35241,3963,WX,88884788,9.50,
34669,3576,EF,38732874,121.30,HH
35242,3963,EF,42651188,7.00,IN
34670,3576,IJ,62933295,45.50,HH
31495,1414,AB,31974488,192.00,HH
30907,1027,ST,91939943,211.70,HH
31496,1414,MN,8757979,539.70,
31608,1496,AB,4760909,693.10,HH
31497,1414,YZ,13936388,181.70,IN
31609,1496,GH,36367225,16.10,
31864,1679,ST,49590080,508.70,HH
31610,1496,AB,44200831,3.30,IN
32549,2148,QR,41176962,230.10,HH
35062,3841,ST,99752336,44.00,HH
32550,2148,MN,6842810,6.90,
35063,3841,MN,55037939,122.30,HH
33261,2617,QR,48354953,16.60,HH
31293,1292,MN,61391454,165.30,HH
33262,2617,OP,4205275,186.70,
31294,1292,UV,43192416,145.70,
29505,68,WX,86834001,170.50,HH
31295,1292,KL,75588404,22.10,IN
29506,68,IJ,8292192,118.60,
31971,1761,AB,93704944,304.80,HH
29507,68,ST,34692824,13.70,IN
31972,1761,EF,69640517,340.70,
29508,68,MN,92248808,6.10,
31973,1761,ST,75990485,29.40,IN
33972,3086,GH,59381639,502.20,HH
32674,2230,GH,49185484,261.20,HH
30208,537,ST,79339456,184.80,HH
33387,2699,AB,41725951,481.60,LO
33667,2882,MN,48702168,444.10,LE
33388,2699,IJ,10817695,374.30,HH
33668,2882,WX,76007932,800.20,HH
33389,2699,CD,32435608,66.20,
29898,333,QR,71807402,163.40,HH
30302,619,YZ,51829963,172.90,HH
29899,333,QR,42206424,7.20,
30303,619,AB,96250706,653.80,
29900,333,AB,13184309,29.20,IN
43737,9673,QR,70481157,245.02,LO
34357,3351,WX,48346024,270.00,HH
43738,9673,GH,96695422,368.40,HH
30571,802,UV,13280040,187.60,HH
33090,2495,MN,76154935,85.60,LE
35035,3820,UV,41454017,805.40,HH
33788,2964,QR,96140092,230.60,HH
31264,1271,EF,44934696,412.80,HH
30034,415,OP,64789080,874.00,HH
31946,1740,WX,75491714,271.30,HH
34483,3433,IJ,6368720,230.30,HH
31664,1536,ST,11303443,1320.40,HH
30702,884,AB,15814888,225.90,HH
32329,2005,ST,7945675,192.40,HH
35154,3902,WX,38989275,101.60,HH
32330,2005,MN,85910385,14.10,
35155,3902,ST,77708458,541.90,
32331,2005,GH,61473250,20.90,IN
31398,1353,QR,64405166,65.10,HH
33046,2474,QR,31394452,12.10,HH
31399,1353,QR,98736470,664.60,
33047,2474,AB,28422999,225.10,
41754,8327,IJ,33872771,516.12,LO
32738,2270,YZ,68958437,360.40,HH
41755,8327,UV,66402190,410.40,HH
33451,2739,WX,92235922,41.40,HH
41756,8327,QR,54091328,253.90,
33452,2739,AB,56375890,417.30,
43122,9265,IJ,81887966,329.83,LO
29688,190,YZ,24279922,451.90,HH
43123,9265,EF,98678969,949.30,HH
29689,190,WX,3125066,323.30,
43124,9265,EF,84062218,401.70,
29690,190,WX,5304331,4.20,IN
31778,1618,EF,1680028,226.50,HH
29691,190,YZ,50605297,131.60,
32465,2087,IJ,28660744,461.99,LE
38649,6226,KL,83721154,664.37,LO
33191,2556,WX,2889705,200.60,HH
30361,659,EF,43700408,183.30,HH
29411,7,IJ,34452903,488.00,HH
30362,659,CD,72181445,10.70,
32867,2352,MN,33949649,558.10,HH
34829,3677,MN,83299553,228.30,HH
32868,2352,GH,79024326,3.40,
31047,1128,QR,14786029,207.00,HH
32869,2352,EF,61734002,0.40,IN
31754,1597,GH,13610762,237.60,HH
32870,2352,AB,25421935,82.40,LO
35213,3942,YZ,11209202,298.25,LO
33575,2821,EF,85205876,393.30,HH
35214,3942,ST,34098577,1342.80,HH
33576,2821,YZ,58186644,212.20,
31454,1393,IJ,81478815,525.40,HH
29807,272,IJ,15116119,745.40,HH
32128,1862,YZ,95449792,660.17,LO
34946,3759,AB,45222652,164.20,HH
32831,2331,GH,30773931,66.70,HH
34640,3555,MN,13329792,205.48,LE
32832,2331,MN,32200968,140.80,
34641,3555,AB,19062775,1257.80,HH
29784,251,AB,92959981,305.90,HH
30872,1006,YZ,28566903,39.00,HH
44578,10243,GH,33131796,315.13,LO
30873,1006,EF,8671278,200.80,
32516,2127,EF,24088090,199.50,HH
30874,1006,EF,76910799,6.00,IN
33237,2596,EF,34919470,228.50,HH
30875,1006,KL,51874184,3.30,
29470,47,KL,76620852,694.00,HH
43610,9591,WX,37543189,436.27,LO
29471,47,KL,37438374,17.40,
43611,9591,QR,26528680,414.60,HH
29472,47,EF,83359431,14.10,IN
32246,1944,OP,38381874,674.10,HH
29473,47,UV,30289006,0.90,
32957,2413,KL,97954469,644.80,HH
38408,6083,MN,44330716,751.80,LO
32958,2413,MN,81122290,149.60,LO
30181,516,CD,22182691,373.60,HH
32648,2209,YZ,15201545,588.70,HH
34612,3534,UV,3138167,218.90,HH
32649,2209,ST,68777465,141.80,
34613,3534,GH,64108812,407.50,
33358,2678,EF,97883551,379.30,LE
30835,985,MN,70730441,222.70,HH
29611,129,IJ,69084489,341.70,HH
34334,3330,IJ,47722655,365.17,LE
34065,3147,ST,93076461,772.90,HH
34335,3330,AB,93315863,571.30,HH
34066,3147,MN,78769749,2.80,
30537,781,UV,94061445,205.40,HH
34067,3147,CD,85648721,3.30,IN
35002,3799,AB,1355666,467.30,HH
34068,3147,AB,80525493,3.70,
35003,3799,MN,9053272,129.00,
30277,598,IJ,36825537,778.10,HH
35004,3799,EF,71719521,13.60,IN
30954,1067,AB,90449589,781.10,HH
35005,3799,UV,23728156,21.30,
41339,8041,UV,52271634,390.05,LO
31231,1250,GH,21845096,380.52,LO
34445,3412,OP,26138603,67.00,HH
31232,1250,YZ,14470041,6.10,HH
34446,3412,CD,72363370,103.30,HH
31233,1250,IJ,49418222,1006.90,
30661,863,UV,57466894,443.33,LE
35683,4268,IJ,24499589,664.60,HH
30662,863,CD,35133409,608.70,HH
35684,4268,AB,28338015,349.90,LO
35127,3881,EF,91738003,131.90,HH
31919,1719,UV,80013709,276.80,HH
35128,3881,IJ,58912730,318.80,
43669,9631,MN,51593184,247.68,LO
31360,1332,MN,12752318,475.50,HH
39890,7082,CD,91626292,635.90,HH
32035,1801,OP,33671474,461.00,LO
39891,7082,AB,93874412,120.40,
32036,1801,QR,49547737,416.70,HH
39892,7082,CD,47163563,1.50,IN
32037,1801,YZ,80957543,341.90,
39893,7082,AB,18123281,26.20,
32038,1801,AB,73968469,95.60,IN
39894,7082,YZ,25515216,404.50,LO
32433,2066,WX,35182011,231.90,HH
36048,4533,CD,10384428,225.35,LO
33150,2535,OP,1460,427.30,HH
36049,4533,OP,65046036,1047.90,HH
33151,2535,QR,20700508,9.00,
33016,2453,UV,32186746,219.00,HH
33152,2535,QR,5892384,15.30,IN
29964,373,OP,55648291,645.20,HH
33851,3004,YZ,61573129,152.20,HH
34417,3391,UV,31342697,81.30,HH
33852,3004,GH,60290586,157.20,HH
34418,3391,WX,58574038,608.20,
30088,455,ST,60398054,833.90,HH
34419,3391,EF,97930192,62.00,LE
30757,924,MN,21176868,30.80,HH
30623,842,IJ,84613001,327.80,HH
30758,924,MN,71253311,190.40,
44771,10365,OP,35377323,724.00,LO
33544,2800,OP,95347153,874.00,HH
44772,10365,MN,91104155,432.50,HH
34249,3269,GH,47857588,195.13,LE
44773,10365,GH,19185972,639.50,
30455,720,GH,57822185,391.60,HH
44774,10365,OP,23228162,33.10,IN
34902,3738,EF,91961931,575.00,HH
44775,10365,YZ,81018465,177.30,
31135,1189,GH,69967859,194.40,HH
37173,5267,MN,56727522,538.85,LO
31136,1189,GH,59060120,34.40,
30333,638,QR,41244357,248.70,HH
31835,1658,UV,35897404,195.00,HH
30334,638,AB,77634972,466.80,
31836,1658,AB,35908234,17.20,
30335,638,GH,45651602,87.30,IN
35291,4003,OP,382733,381.55,LE
31018,1107,ST,55333268,174.60,HH
